Source,Plx,Gmag,BPmag,RPmag
4162163303753118976,5.0006,20.843071,21.505178,19.886368
5852021416165457664,5.0006,19.835196,20.137083,18.25681
5655637232004726528,5.0006,16.27127,17.433,15.004082
4043373510667953152,5.0006,19.569578,,
6063078033275694080,5.0006,19.783516,19.950012,18.638891
5491483440216849152,5.0006,19.82781,20.028894,19.56394
5894758879084117504,5.0006,11.822419,12.206665,11.127292
4107865880518190208,5.0006,20.407024,21.013021,18.774134
4051263881034683648,5.0006,19.361038,19.83676,18.678003
6915993319136288640,5.0006,20.743032,21.066114,19.396372
3402707356588510080,5.0006,17.953428,19.399914,16.793003
5970257055483144576,5.0006,19.94278,21.222713,18.214891
2287157977330831744,5.0006,19.013739,20.736446,17.743233
4104077169723145088,5.0006,19.680569,,
4112054916790077696,5.0006,20.744621,21.583525,19.517574
5970061273699371008,5.0006,20.033386,20.85478,18.543396
1747703109927604736,5.0006,20.432442,20.14735,19.357487
1802258922691574912,5.0006,15.719547,16.884815,14.640087
252782430513281408,5.0006,18.331182,20.246243,16.989965
5341589635652721920,5.0006,20.569769,21.24101,19.45915
1457927683716812288,5.0006,17.042177,18.502535,15.863288
5130051672991967104,5.0006,13.844622,14.720361,12.911205
5942283864763558656,5.0006,19.960045,20.831474,18.34379
2545345160328329472,5.0006,20.893686,21.467691,19.505636
5940419093022990336,5.0006,19.834642,20.471611,18.040337
2142378482371297536,5.0006,13.770474,14.420589,12.99619
2405917984888958592,5.0006,8.08381,8.318775,7.678494
4125370449227475712,5.0006,20.769072,21.53993,19.519089
4059510080800422272,5.0006,19.760077,20.689703,18.161512
6139591844816293504,5.0006,15.211072,16.221626,14.216025
5853445936615597952,5.0006,20.76405,21.379242,19.292557
6517440145275418880,5.0006,17.217506,18.6811,16.030355
5858325637922702720,5.0006,20.686792,20.860788,19.074253
99940830961341184,5.0006,18.900747,20.815262,17.598946
1826392343933305344,5.0006,20.317368,20.641453,19.103289
3189110975032914944,5.0006,11.431357,11.833253,10.87065
4103452681405251456,5.0006,20.011158,20.780272,18.645773
5412432990892115712,5.0006,10.066985,10.429791,9.534168
4043132988182242944,5.0006,18.930023,19.213503,17.474003
5836358185952585344,5.0006,20.496479,,
3080493691661746560,5.0006,10.60533,10.864885,10.181932
5706213323774719232,5.0006,20.762247,21.62837,19.627615
5603702831061483392,5.0006,16.531195,18.026667,15.33449
5888612579018784000,5.0006,20.462217,21.16284,18.790756
4113952502001118464,5.0006,19.884472,20.357975,18.925663
1825709031824846976,5.0006,20.475124,,
5942723119644023168,5.0006,20.032827,,
5704696616203571584,5.0006,16.297438,17.841106,15.044419
3007070126220219136,5.0006,20.749891,21.388271,19.87633
1151280693957040000,5.0006,17.078844,18.679829,15.819471
5850076105227638784,5.0006,20.82946,21.550669,20.090073
4352313291317027328,5.0006,16.925243,17.860033,15.076331
1349472574011323904,5.0006,18.627075,20.223238,17.407019
3633293709644997888,5.0006,14.684546,15.608324,13.73411
560155097943779584,5.0006,18.832367,20.230614,17.328785
4103962167580441472,5.0006,20.463032,,18.960985
5936830355812931712,5.0006,19.214561,20.05041,17.828148
3972229537684836480,5.0006,17.876896,19.452196,16.64314
4511759966459037696,5.0006,20.136187,20.509434,18.619215
4666503854257500544,5.0006,18.25864,20.158058,16.995216
4516876440736187648,5.0006,20.689035,21.288877,19.557444
6767767095739812480,5.0006,19.192879,21.51201,17.812517
2987399107284562432,5.0006,20.342173,21.15273,18.890345
4038829400879069184,5.0006,19.60158,19.848011,17.57852
6042993357403494784,5.0006,20.87427,21.342028,20.281843
4527687148295004160,5.0006,20.733667,21.27527,20.02485
6841127404896314752,5.0006,20.65436,20.41987,20.27779
4055748922038406016,5.0006,19.992744,19.549688,17.791445
5922460116769722368,5.0006,20.743565,,
3727652212698193152,5.0006,17.49281,18.265314,16.124252
4068795662611561472,5.0006,19.906628,,
2838784751988219648,5.0006,15.375402,16.471554,14.332531
4302936148259661184,5.0006,20.267006,20.732584,19.24494
5850033086886166656,5.0006,20.710812,20.796272,19.268894
4816494012135003776,5.0006,15.459288,16.581217,14.401422
4057333322529148288,5.0006,20.164827,20.18524,17.990118
4045724124703689088,5.0006,17.954758,17.920925,16.711468
6439167669139879808,5.0006,15.904885,17.135555,14.802915
1763310372540964352,5.0006,20.824648,21.307764,19.630093
4119101755595344128,5.0006,20.238363,20.824184,19.174788
2599578335143341312,5.0006,15.397705,16.67031,14.245594
1859550350451737344,5.0006,20.814814,21.111513,19.793959
1823099409710008064,5.0006,19.657576,20.032173,18.409367
5860509267986438912,5.0006,20.670872,20.949055,19.372856
4041096662557816320,5.0006,19.415838,20.380713,18.276602
4119194045762288512,5.0006,,,
5879499242537216896,5.0006,20.90522,22.79904,19.60333
1115334703906503168,5.0006,18.669916,20.095383,17.352432
3304568625184798592,5.0006,19.586172,21.306973,18.236607
6061969137102760064,5.0006,19.097563,19.55935,17.554802
4103802497854839168,5.0006,19.019531,20.007729,17.922226
925072428698947328,5.0006,16.635983,18.022324,15.484341
2652990685875548288,5.0006,11.226901,11.560277,10.725984
5972429381237860096,5.0006,19.651497,21.417303,18.272724
2750658757582910976,5.0006,15.651068,16.789724,14.589724
5951904763313298176,5.0006,20.147774,20.442625,18.79802
4120347227348931328,5.0006,20.208202,20.77611,18.75472
4235679503026920064,5.0006,20.859812,20.803457,19.849812
4055977070663072512,5.0006,19.423729,20.221815,17.414963
230630436603374080,5.0006,20.663265,21.558529,19.433008
4101605501828243072,5.0006,19.026024,19.096943,17.750242
4119048394848163840,5.0006,20.204582,20.345716,18.738846
2058646720565553408,5.0006,17.380156,18.211542,15.830572
4103748793670241920,5.0006,19.411276,,
5865188274148378752,5.0007,19.615152,20.678377,17.812777
5938111836645646080,5.0007,19.964472,20.111618,18.595594
5189287209103218944,5.0007,20.888115,21.270947,19.449799
6086050194097870464,5.0007,17.714966,19.04929,16.420084
5930852517293504256,5.0007,17.938433,18.727648,16.78277
1872649794548212352,5.0007,19.75979,20.760815,18.31197
4798907937827882112,5.0007,18.45455,20.283775,17.208614
2213292515597633920,5.0007,20.736227,21.721586,19.824379
4367072551293104000,5.0007,17.146708,18.796637,15.927976
5573535010835058304,5.0007,17.793192,19.626785,16.513311
4089290795530954368,5.0007,17.46286,17.942253,16.189962
905846432798983808,5.0007,9.489884,9.688615,9.142095
4040725779265369216,5.0007,19.13436,19.143055,17.597738
4123082709138200064,5.0007,20.249271,20.563484,18.34671
4065176203419471616,5.0007,18.387766,19.004032,17.424246
5870724727422181376,5.0007,20.535213,21.36164,19.119503
5853701504301315584,5.0007,20.858599,21.124195,19.80231
4234991483632336768,5.0007,15.849115,17.135113,14.730493
4118093847036024192,5.0007,20.152714,20.410482,18.744286
4116854456776487040,5.0007,19.63062,20.068733,18.110233
1860113777143575552,5.0007,18.230541,20.01292,16.98256
5339392605278404224,5.0007,20.645344,21.262768,19.496452
894682442703309312,5.0007,16.008442,17.233818,14.895834
6378408794023616896,5.0007,19.556274,20.862717,18.27186
4650518952358513536,5.0007,20.454092,,
5711810971829853696,5.0007,20.483059,21.230072,19.150457
5961271983948064640,5.0007,19.763903,20.234291,18.516832
4107956899525001472,5.0007,20.129566,,
3482439752242685824,5.0007,15.723312,17.123114,14.537449
4313231867776215168,5.0007,20.847305,21.850557,19.347374
1825146803418707328,5.0007,19.865623,21.48617,18.443104
1969635722358330112,5.0007,11.583582,11.957879,11.04489
4043499331836869632,5.0007,19.977161,,
5956921182017065856,5.0007,19.214594,,
2164028175563428224,5.0007,20.435888,20.958557,19.179026
1794338448942274688,5.0007,20.746325,20.952396,19.531939
5541905020544008960,5.0007,20.894733,21.410069,19.77328
5699227400561008640,5.0007,20.057777,20.711037,19.11699
4059510866648670720,5.0007,17.307178,18.344454,15.916879
5459664368279344000,5.0007,20.853529,20.973366,19.997993
5886890194074572800,5.0007,19.803406,20.959333,18.345629
5132735267345297792,5.0007,19.204243,21.273817,17.91831
5205748650522138752,5.0007,10.723416,11.054169,10.219198
847917911071279616,5.0007,17.189606,18.651365,16.012535
4065304227849976448,5.0007,19.461563,19.912603,18.388815
2208055743578296192,5.0007,17.531164,19.117878,16.330854
5549932932889547264,5.0007,16.841248,18.355305,15.651885
2030830240311146880,5.0007,20.389208,21.274563,18.58785
5715462621748913664,5.0007,20.632956,21.403444,19.301836
6901217055385033728,5.0007,20.85417,21.06957,19.715664
5960764559319130752,5.0007,20.441635,22.169338,20.131107
4112461461207932416,5.0007,20.619545,,
4494556079811652096,5.0007,11.486721,11.83578,10.970752
4107772628220431872,5.0007,20.33953,,19.096779
4164781515801038848,5.0007,20.785112,20.542126,19.156229
4043998510159400064,5.0007,19.772324,21.279484,18.470034
4316802707899507840,5.0007,19.716763,19.969126,18.718204
902348993686511616,5.0007,16.876163,18.332281,15.686023
4065220458774989696,5.0007,19.430517,,
5881647482127347200,5.0007,20.735687,21.910238,20.503044
3812123537826029184,5.0007,20.677439,21.394644,19.46512
2020040118514344192,5.0007,19.147491,19.455837,17.44835
4056171340640075008,5.0007,19.053265,,
1944611868507965952,5.0007,19.748705,21.254555,18.052092
5702151074984646400,5.0007,19.93478,21.309542,18.186787
4123122119842604160,5.0007,20.08067,,
3135473945969756416,5.0007,20.253428,,
4051379295377641088,5.0007,18.606174,18.458538,17.16434
6038515115264019456,5.0007,20.892488,20.974506,20.147282
6025264969357905920,5.0007,20.73994,21.541912,19.474615
6726640580566127616,5.0007,17.204447,18.780556,15.998561
3087344748612784256,5.0007,17.441261,19.016687,16.230341
3053511951197567872,5.0007,9.550529,9.62813,9.059121
5950695025654466816,5.0007,20.503944,20.989697,19.018976
1505214861328068608,5.0007,14.405139,15.367648,13.430853
2748180935115995136,5.0007,19.788494,21.174078,18.410902
2257154645769350400,5.0007,17.161638,18.696392,15.954203
4076716269466323968,5.0007,18.88771,19.302734,17.841595
634708484592042368,5.0007,20.44039,21.350464,19.018938
5980765088211154688,5.0007,20.573645,,
5827982621647155200,5.0007,20.671972,,
6792338809799846144,5.0007,16.79347,18.14541,15.643666
5800965555067032960,5.0007,19.100815,21.027819,17.750723
2405907024132450560,5.0007,16.961863,18.308985,15.813992
4294162354737950464,5.0007,19.812712,20.705692,18.622402
4289491217010220544,5.0007,20.55666,20.928938,17.846663
4103288922882051072,5.0007,19.619846,20.451666,18.7716
5934642980575659776,5.0007,20.443314,21.253065,18.904505
2310881727407288320,5.0007,20.386772,21.111214,19.067152
5519556484640847360,5.0007,15.394184,16.266222,14.239118
5924885708153857664,5.0007,20.723131,21.024347,19.693659
593457660176069120,5.0007,16.995255,18.259508,15.834876
1942849007765468672,5.0007,20.44595,20.842928,19.194399
1397148742516291712,5.0007,13.573921,14.287027,12.757174
912479305412704896,5.0007,17.792654,19.27757,16.610037
66500872725207424,5.0007,16.190878,,
6778750392267652608,5.0007,16.826824,18.354597,15.592459
5294431371470507392,5.0007,18.767885,20.417215,17.485437
5345816845542104576,5.0007,20.849957,22.112314,19.634047
4040110812933483520,5.0007,19.915432,20.362478,18.19737
3669735579438377728,5.0007,15.55141,16.720848,14.479458
5944322939114723072,5.0007,20.841272,,19.842436
4136701191445129728,5.0007,20.098047,20.604502,19.175472
5934735408241049984,5.0007,19.649734,21.247417,18.34679
6178275275220560640,5.0007,20.071724,21.189384,18.684288
2469227486459807744,5.0007,16.727915,18.164343,15.5543
4252061917107874176,5.0007,19.004997,19.534508,17.852665
6038826414494914048,5.0007,19.016537,21.104885,17.690376
4044765698509494912,5.0007,19.456667,,
2020627120302407936,5.0007,15.314795,16.388443,14.283154
4049308777428665984,5.0007,19.785019,,
4197531809680278912,5.0007,13.141484,13.795051,12.368864
5409541447118795264,5.0007,20.109632,20.468065,18.959463
6726318084356104832,5.0007,19.97336,19.766937,18.576454
4302453462700232192,5.0007,20.480038,20.64422,19.127693
4069633181151110272,5.0007,20.61795,20.99143,19.11334
4116794907111176832,5.0007,20.492046,,
4041587938114820096,5.0007,19.462624,,
4104392347181251328,5.0007,20.148615,,
4310981962049823104,5.0007,20.483631,21.136805,18.95934
3679351461458614784,5.0007,6.208967,6.927559,5.388783
5291428162835402240,5.0007,19.82109,19.792292,18.817001
3162363151367247488,5.0007,20.668926,21.04377,19.568521
4259550209735399296,5.0007,19.830862,20.939764,18.41352
440732677586053376,5.0007,18.800106,20.653328,17.51568
4202109965642088576,5.0007,19.462976,20.020655,18.277576
458155985514946816,5.0007,20.886574,21.490648,19.812767
2124188363862375808,5.0007,18.39036,20.428776,17.070988
6059785099027654272,5.0007,19.676424,20.269876,18.24899
4125201811627284992,5.0007,20.011427,,
2283200083363512448,5.0007,18.85096,20.533419,17.550133
1959820549564654336,5.0007,20.376945,21.499432,19.029593
4089809627713338112,5.0007,19.224638,20.135418,18.436415
5783077604690832640,5.0007,20.844757,21.675215,19.47143
4253264164312692736,5.0007,20.436573,,
5979915921582476672,5.0007,20.327946,,
4593584316121887104,5.0007,8.824863,8.987978,8.524735
4311539758040855424,5.0007,19.802555,20.39798,18.643396
4251504705233697664,5.0007,20.222946,20.5986,18.658985
4295584568723963520,5.0007,20.62575,20.920523,19.166733
4062763466879176320,5.0007,18.610804,19.839611,16.849659
6726468820533207552,5.0007,20.369083,,
4128460072600148352,5.0007,20.277752,20.510035,19.25886
866458185377426432,5.0007,11.039002,11.37245,10.539439
4714601788551212160,5.0007,19.28543,20.096272,17.744385
161519155768607872,5.0007,16.776585,18.535606,15.483996
4093207466487076096,5.0007,20.228113,20.689146,18.965847
4311051265667508608,5.0007,20.710407,21.265715,19.978907
4056117056579374592,5.0007,19.442348,,
1657055797920834304,5.0007,20.506794,21.658823,19.160097
1988724309377783168,5.0007,15.931145,17.47273,14.72212
6890770767207157888,5.0007,20.857637,21.166103,19.615969
6543305713937394688,5.0007,20.783245,21.2721,19.362486
6212733591677649792,5.0007,20.817728,21.486605,19.936432
4089740908208039424,5.0007,19.594553,20.069551,18.670668
5996993020718504704,5.0007,20.81263,21.744213,19.73749
4043056919977884672,5.0007,18.394518,,
3356490935798608256,5.0007,20.488646,21.523937,19.676685
3322503382115683328,5.0007,20.174675,21.277618,18.629894
4062740201056306944,5.0007,19.728815,20.105013,18.775354
4115215943939492352,5.0007,20.048544,20.134115,18.647223
2172762764655601664,5.0007,20.64004,22.437466,18.556465
4194408784317179264,5.0007,18.509846,18.491636,17.059345
1862640287372312576,5.0007,17.843111,18.383284,16.801886
6028457538879059456,5.0007,19.722702,,
4061281874947953408,5.0007,20.613674,21.280134,20.579557
5647750606899934336,5.0007,14.839143,15.099055,14.205186
5979997525995256704,5.0007,19.918783,,
5621765505000531968,5.0007,20.893238,22.091799,19.749584
4346322670932086784,5.0007,20.6754,21.379816,19.698847
6028871745523781760,5.0007,20.250051,,
1759532072630877952,5.0007,20.73411,21.48712,19.578083
4040221069189624192,5.0007,19.895628,,
5603367205139818880,5.0007,16.793823,18.006008,15.704555
6073976117606731008,5.0007,20.783907,22.115696,19.698624
1816230520026494848,5.0007,20.731853,21.054113,20.514645
5877334407294172032,5.0007,20.9087,21.340563,20.07291
6008497107810787200,5.0007,19.855238,19.931442,18.558805
5978429038214430080,5.0007,20.542088,19.934128,20.08843
3182715386475544576,5.0007,12.832196,13.345531,12.165774
5980621155234543104,5.0007,20.292728,,
1116853644861340928,5.0007,20.876554,21.409317,19.521872
5227614191585728768,5.0007,20.89417,21.637804,19.830864
164869505141353216,5.0007,16.792046,18.171,15.642444
4264728497192910848,5.0007,16.29556,17.85667,15.032011
5957512096487302528,5.0007,18.278475,18.766012,17.145475
4154235717531248896,5.0007,20.227135,21.201324,18.852867
1807234625142847104,5.0007,19.42904,20.358223,18.068995
4321168181383727616,5.0007,14.680155,15.603812,13.723694
2568458269131613184,5.0007,17.157825,18.711939,15.946099
5881955757709471104,5.0007,19.811432,21.58214,18.334503
1425738656178774912,5.0007,12.578977,13.06997,11.930174
4370436438400129280,5.0007,19.405268,19.37513,18.041203
5970796194110409216,5.0007,20.255247,20.958786,19.07936
6576371567638970496,5.0007,14.934104,15.95773,13.931548
3106441337145692416,5.0007,17.241701,18.661526,16.058113
109777547315406976,5.0007,16.726337,17.017033,15.692215
1227450427122472576,5.0007,17.17973,18.578218,16.017931
4122217359100282624,5.0007,20.220598,20.710632,19.058178
4059844950749997696,5.0007,19.230719,19.842438,17.84268
6454731977784164096,5.0007,20.218037,20.975111,18.499636
3348201511477795072,5.0007,18.331335,19.268719,16.359205
571181966916474880,5.0007,17.196058,18.679163,16.01591
2680401029719766016,5.0007,18.079174,19.41935,16.728453
4050231985124565888,5.0007,19.431108,,
1999375037995783040,5.0007,19.693161,20.21257,18.378069
4897587358371011456,5.0007,20.62364,20.71161,20.171352
2383009488325448448,5.0007,16.22852,17.566305,15.085459
6250793221035151360,5.0007,20.876745,21.935127,19.99709
2766407543664689152,5.0007,15.491403,16.612286,14.440016
